IP;Latitude;Longitude;Model_Cam;District
10.3.36.10;50.502303;30.610749;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №690
10.3.36.10;50.502503;30.611049;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №690
10.3.213.10;50.530293;30.615697;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №721 комбінованого типу
10.3.217.10;50.508661;30.602514;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №742
10.3.217.10;50.508861;30.602813;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №742
10.3.217.10;50.509061;30.603113;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №742
10.3.217.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №742
10.3.217.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №742
10.3.88.10;50.509606;30.614459;Не вказана;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №743
10.3.88.10;50.509806;30.614759;Не вказана;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №743
10.3.88.10;50.510006;30.615059;Не вказана;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №743
10.4.12.10;50.499686;30.600881;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №744
10.4.12.10;50.499886;30.601181;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №744
10.4.12.10;50.500086;30.601481;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №744
10.4.12.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №744
10.4.12.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №744
10.3.236.10;50.504342;30.605875;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №745
10.3.236.10;50.504542;30.606175;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №745
10.3.236.10;50.504742;30.606475;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №745
10.3.236.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №745
10.3.236.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №745
10.3.86.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №746
10.3.86.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №746
10.3.86.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №746
10.3.86.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №746
10.3.86.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №746
10.4.82.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №752
10.3.238.10;50.504226;30.61326;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №753 Спеціальний
10.3.238.10;50.504426;30.61356;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №753 Спеціальний
10.3.238.10;50.504626;30.61386;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №753 Спеціальний
10.3.238.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №753 Спеціальний
10.3.238.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №753 Спеціальний
10.3.83.10;50.513096;30.607279;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №755 Спеціальний
10.3.83.10;50.513296;30.607579;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №755 Спеціальний
10.3.83.10;50.513496;30.607879;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №755 Спеціальний
10.3.83.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №755 Спеціальний
10.3.83.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №755 Спеціальний
10.3.240.10;50.508983;30.617143;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №757 Санаторний
10.3.240.10;50.509183;30.617443;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №757 Санаторний
10.3.240.10;50.509383;30.617743;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №757 Санаторний
10.3.240.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №757 Санаторний
10.3.240.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №757 Санаторний
10.3.242.10;50.501787;30.598707;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №758
10.3.242.10;50.501987;30.599007;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №758
10.3.242.10;50.502187;30.599307;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №758
10.3.242.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №758
10.3.242.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №758
10.3.239.10;50.498831;30.595839;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №767
10.3.239.10;50.499031;30.596139;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №767
10.3.239.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №767
10.4.10.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №768
10.2.91.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №769
10.2.91.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №769
10.2.91.10;50.504258;30.591575;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №769
10.2.91.10;50.504386;30.591704;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №769
10.2.91.10;50.504495;30.591596;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №769
10.1.96.10;50.528017;30.603492;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №770
10.1.96.10;50.528217;30.603792;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №770
10.1.96.10;50.528417;30.604092;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №770
10.1.96.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №770
10.1.96.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №770
10.3.205.10;50.513959;30.604614;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №771
10.3.205.10;50.514159;30.604914;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №771
10.3.205.10;50.514359;30.605214;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №771
10.3.205.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №771
10.3.205.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №771
10.4.125.10;50.525272;30.603426;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №776
10.4.125.10;50.525472;30.603726;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №776
10.4.125.10;50.525672;30.604026;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №776
10.4.125.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №776
10.4.125.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №776
10.2.191.10;50.516793;30.61328;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №780
10.2.191.10;50.516993;30.61358;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №780
10.2.191.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №780
10.2.191.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №780
10.2.191.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №780
10.3.210.10;50.512384;30.62109;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №781
10.3.210.10;50.512584;30.62139;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №781
10.3.210.10;50.512784;30.62169;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №781
10.3.210.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №781
10.3.210.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №781
10.3.89.10;50.506667;30.588574;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №784
10.3.89.10;50.506867;30.588874;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №784
10.3.89.10;50.507067;30.589174;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №784
10.2.220.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №793 «Деснянка»
10.2.220.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №793 «Деснянка»
10.2.220.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №793 «Деснянка»
10.3.234.10;50.518404;30.62032;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №795 комбінованого типу
10.3.234.10;50.518604;30.62062;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №795 комбінованого типу
10.3.234.10;50.518804;30.62092;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №795 комбінованого типу
10.3.234.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №795 комбінованого типу
10.3.234.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №795 комбінованого типу
10.3.23.10;50.519092;30.625012;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №796
10.3.23.10;50.519292;30.625312;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №796
10.3.23.10;50.519492;30.625612;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №796
10.3.23.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №796
10.3.23.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №796
10.4.80.10;50.516556;30.623535;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №797
10.4.80.10;50.516756;30.623835;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №797
10.4.80.10;50.516956;30.624135;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №797
10.4.80.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №797
10.4.80.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №797
10.2.142.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №811
10.2.142.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №811
10.2.142.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №811
10.2.142.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №811
10.2.142.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №811
10.3.237.10;50.525678;30.622914;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №812
10.3.237.10;50.525877;30.623214;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №812
10.3.237.10;50.526077;30.623514;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №812
10.3.237.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №812
10.3.237.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №812
10.3.235.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №83
10.3.235.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №83
10.3.235.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №83
10.3.235.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №83
10.3.235.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №83
10.2.96.10;50.525056;30.617992;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №9
10.2.96.10;50.525256;30.618292;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №9
10.2.96.10;50.525455;30.618592;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №9
10.2.96.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №9
10.2.96.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №9
10.4.69.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №91 ДІАМАНТ
10.4.69.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №91 ДІАМАНТ
10.4.69.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №91 ДІАМАНТ
10.4.69.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №91 ДІАМАНТ
10.4.69.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №91 ДІАМАНТ
10.3.241.10;50.510449;30.6005;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Деснянський/ДНЗ №94 санаторний
